authorid,Author,Title,Summary,summary_credit,bookImgId,Pubdate,Language,Publisher,City,Country,Pub_id,Genre,Sub_Genre,Translation,Buy_Link,Read_Link,Listen_Link,Length,lon,lat,PublisherList
mrodriguez,Mariano Rodrìguez,Diario de Guerra: La ltima Traves a del Che y Benigno En Bolivia,N/A,,mrodriguez2,2013,Spanish,Vintage Espanol,Madrid,Spain,madrid_spain,Nonfiction,,n,#,#,#,320,,,
marnold,Marie Arnold,The Year I Flew Away,N/A,,marnold1,2021,English,Versify,"New York, NY",United States,new_york_ny_united_states,Fiction (Novel),,n,#,#,#,256,,,
mcagnant,Marie Célie Agnant,Un Petit Bonheur Tout Rond,N/A,,mcagnant4,2019,French,Bouton d'or Acadie,Moncton,Canada,moncton_canada,Fiction (Novel),,n,#,#,#,36,,,
mcagnant,Marie Célie Agnant,Le Noël de Maïté,N/A,,mcagnant1,1999,French,CareOf Publishing,Paris,France,paris_france,Fiction (Novel),,n,#,#,#,76,,,
mcagnant,Marie Célie Agnant,L'Oranger Magique,N/A,,mcagnant2,2003,French,CareOf Publishing,Paris,France,paris_france,Fiction (Novel),,n,#,#,#,39,,,
mcagnant,Marie Célie Agnant,Le Livre D'Emma,N/A,,mcagnant3,2016,Spanish,Edicions Tres i Quatre,Valencia,Spain,valencia_spain,Fiction (Novel),,y,#,#,#,107,,,
mcagnant,Marie Célie Agnant,Silence Like Blood,N/A,,mcagnant5,2020,English,"Massachusetts Review, Inc.","Amherst, MA",United States,amherst_ma_united¬†states,Fiction (Novel),,y,#,#,#,52,,,
mevelyn,Marie Evelyn,The Turtle Run,N/A,,mevelyn1,2016,English,Accent Press,Cardiff,Wales,cardiff_wales,Fiction (Novel),,n,#,#,#,386,,,
mvchauvet,Marie Vieux-Chauvet,Dance on the Volcano,N/A,,mvchauvet6,2016,English,Archipelago Books,"Brooklyn, NY",United States,brooklyn_ny_united_states,Fiction (Novel),y,,#,#,#,Translator: Kaiama L. Glover ,,,
mvchauvet,Marie Vieux-Chauvet,Fille d'Haïti,N/A,,mvchauvet3,2014,French,Editions Grasset et Fasquelle,Paris,France,paris_france,Fiction (Novel),n,,#,#,#,,,,
mvchauvet,Marie Vieux-Chauvet,Fonds des nègres,N/A,,mvchauvet5,2016,French,L'Imprimeur S.A,Port Au Prince,Haiti,port_au_prince_haiti,Fiction (Novel),n,,#,#,#,,,,
mvchauvet,Marie Vieux-Chauvet,"Love, Anger, Madness: A Haitian Trilogy",N/A,,mvchauvet2,2009,English,Modern Library,"New York, NY",United States,new_york_ny_united¬†states,Fiction (Novel),y,,#,#,#,Translators: Rose-Myriam Rejouis and Val Vinokur,,,
mvchauvet,Marie Vieux-Chauvet,Les Rapaces: suivi du dossier Marie Vieux-Chauvet,N/A,,mvchauvet7,2017,French,Zellige,Paris,France,paris_france,Fiction (Novel),n,,#,#,#,,,,
mvchauvet,Marie Vieux-Chauvet,La Danse sur le volcan,N/A,,mvchauvet1,2005,French,Zellige,Paris,France,paris_france,Fiction (Novel),n,,#,#,#,,,,
mvchauvet,Marie Vieux-Chauvet,"Amour, colère et folie",N/A,,mvchauvet4,2015,French,Zulma,Paris,France,paris_fr_france,Fiction (Novel),n,,#,#,#,,,,
mjaugustin,Marie-Joséphine Augustin,Le Macandal : Èpisode de L'Insurrection des Noirs à St. Domingue,N/A,,mjaugustin1,1892,French,Geo. Müller,Nürnberg,Germany,nürnberg_germany,Fiction (Novel),,n,#,#,#,112,,,
mmcarbet,Marie-Magdeleine Carbet,"Écoute, Soleil-Dieu",N/A,,mmcarbet1,1961,French,Éditions Francex,Paris,France,paris_france,Poetry Collection,,n,#,#,#,64,,,
mmcarbet,Marie-Magdeleine Carbet,Viens Voir Ma Ville,N/A,,mmcarbet2,1963,French,Imprimerie La Productrice,Paris,France,paris_france,Poetry Collection,,n,#,#,#,64,,,
mmcarbet,Marie-Magdeleine Carbet,Rose de ta Gréce,N/A,,mmcarbet3,1970,French,Le Cerf-volant,Paris,France,paris_france,Poetry Collection,,n,#,#,#,77,,,
mbleón,Marilyn Bobes León,Alguien Tiene Que Llorar Otra Vez,N/A,,mbleón4,1998,Spanish,Ameghino Editora,Rosario,Argentina,rosario_argentina,Fiction (Short Story Collection),,n,#,#,#,141,,,
mbleón,Marilyn Bobes León,Alguien Tiene Que Llorar Otra Vez,N/A,,mbleón2,1995,Spanish,Casa de las Américas,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),,n,#,#,#,69,,,
mbleón,Marilyn Bobes León,Cuentistas Cubanas de Hoy,N/A,,mbleón7,2001,Spanish,Ediciones Instituto Movilizador de Fondos Cooperativos C.L,Buenos Aires,Argentina,buenos_aires,Nonfiction,,n,#,#,#,126,,,
mbleón,Marilyn Bobes León,Revicitaciones Y Homenajes,N/A,,mbleón3,1998,Spanish,Ediciones Unión,Havana,Cuba,havana_cuba,Poetry Collection,,n,#,#,#,82,,,
mbleón,Marilyn Bobes León,Los Nuevos Caníbales: Antología de la Más Reciente Cuentística del Caribe Hispano,N/A,,mbleón5,2000,Spanish,Ediciones Unión,Bogotá,Columbia,bogota_colombia,Anthology,,n,#,#,#,331,,,
mbleón,Marilyn Bobes León,Alquien Tiene Que Llorar Otra Ves,N/A,,mbleón6,2001,Spanish,Ediciones Unión,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),,n,#,#,#,109,,,
mbleón,Marilyn Bobes León,Alguien Tiene Que Llorar Otra Vez,N/A,,mbleón8,2001,Spanish,Ediciones Unión,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),,n,#,#,#,109,,,
mbleón,Marilyn Bobes León,Las Musas Inquietantes: Antología Sobre la Infidelidad,N/A,,mbleón10,2003,Spanish,Ediciones Unión,Bogotá,Columbia,bogota_colombia,Fiction (Short Story Collection),,n,#,#,#,180,,,
mbleón,Marilyn Bobes León,Más Cuentos Inflieles: La Otra Cara de la Moneda,N/A,,mbleón14,2009,Spanish,Ediciones Unión,Vedado,Cuba,vedado_cuba,Anthology,,n,#,#,#,279,,,
mbleón,Marilyn Bobes León,Mujer Perjura: Novela,N/A,,mbleón15,2009,Spanish,Ediciones Unión,Havana,Cuba,havana_cuba,Fiction (Novel),,n,#,#,#,82,,,
mbleón,Marilyn Bobes León,La Aguja Racional Poesía 1978-2010,N/A,,mbleón16,2011,Spanish,Ediciones Unión,Havana,Cuba,havana_cuba,Poetry Collection,,n,#,#,#,238,,,
mbleón,Marilyn Bobes León,Fiebre de Invierno,N/A,,mbleón17,2012,Spanish,Ediciones Unión,Havana,Cuba,havana_cuba,Fiction (Novel),,n,#,#,#,155,,,
mbleón,Marilyn Bobes León,La Aguja Racional Poesí A 1978-2010,N/A,,mbleón19,2012,Spanish,Ediciones Unión,Havana,Cuba,havana_cuba,Poetry Collection,,n,#,#,#,238,,,
mbleón,Marilyn Bobes León,Los Signos Conjeturables,N/A,,mbleón20,2014,Spanish,Ediciones Unión,Havana,Cuba,havana_cuba,Short Story,,n,#,#,#,148,,,
mbleón,Marilyn Bobes León,A Quien Pueda Interesar: Y Otros Relatos,N/A,,mbleón23,2016,Spanish,Ediciones Unión,Bogotá,Columbia,bogota_colombia,Fiction (Short Story Collection),,n,#,#,#,101,,,
mbleón,Marilyn Bobes León,Cuentos Infieles,N/A,,mbleón13,2006,Spanish,Editorial Verbum,Havana,Cuba,havana_cuba,Anthology,,n,#,#,#,178,,,
mbleón,Marilyn Bobes León,¿Te Gusta Peter Handke?: Mis Mejores Cuentos,N/A,,mbleón22,2016,Spanish,Editorial Verbum,Madrid,Spain,madrid_spain,Fiction (Short Story Collection),,n,#,#,#,158,,,
mbleón,Marilyn Bobes León,Alguien Tiene Que Llorar Otra Vez,N/A,,mbleón21,2016,Spanish,Guantanamera,Seville,Spain,seville_spain,Fiction (Short Story Collection),,n,#,#,#,109,,,
mbleón,Marilyn Bobes León,Alguien Tiene Que Llorar Otra Vez,N/A,,mbleón24,2017,Spanish,Guantanamera,Seville,Spain,seville_spain,Fiction (Short Story Collection),,n,#,#,#,114,,,
mbleón,Marilyn Bobes León,Alguien Tiene Que Llorar Otra Vez,N/A,,mbleón25,2018,Spanish,Guantanamera,Seville,Spain,seville_spain,Fiction (Short Story Collection),,n,#,#,#,164,,,
mbleón,Marilyn Bobes León,Alguien Tiene Que Llorar Otra Vez,N/A,,mbleón26,2018,Spanish,Guantanamera,Seville,Spain,seville_spain,Fiction (Short Story Collection),,n,#,#,#,164,,,
mbleón,Marilyn Bobes León,Fiebre de Invierno,N/A,,mbleón11,2005,Spanish,Isla Negra editores,San Juan,Puerto Rico,san_juan_puerto_rico,Fiction (Novel),,n,#,#,#,116,,,
mbleón,Marilyn Bobes León,Fiebre de Invierno,N/A,,mbleón12,2006,Spanish,Isla Negra Editores,San Juan,Puerto Rico,san_juan_puerto_rico,Fiction (Novel),,n,#,#,#,107,,,
mbleón,Marilyn Bobes León,Fiebre de Invierno,N/A,,mbleón18,2012,Spanish,Isla Negra Editores,Havana,Cuba,havana_cuba,Anthology,,n,#,#,#,155,,,
mbleón,Marilyn Bobes León,Eros en la Poesí a Cubana,N/A,,mbleón1,1995,Spanish,Letras Cubanas,Havana,Cuba,havana_cuba,Nonfiction,,n,#,#,#,96,,,
mbleón,Marilyn Bobes León,Cuentistas Cubanas de Hoy,N/A,,mbleón9,2002,Spanish,Oceano De Mexico,Mexico City,Mexico,mexico_city_mexico,Anthology,,n,#,#,#,150,,,
msbrown,Marina Salandy-Brown,Children's Stories From The Bocas Lit Fest 2011,N/A,,msbrown1,2011,English,Bocas Lit Fest,Port of Spain,Trinidad & Tobago,port_of_spain_trinidad_&¬†tobago,Anthology,,n,#,#,#,119,,,
mbethel,Marion Bethel,Bougainvillea Ringplay,N/A,,mbethel1,2009,English,Peepal Tree Press,Leeds,England,leeds_england,Poetry Collection,,n,#,#,#,87,,,
mdowe,Marion Dowe,Mamo!: A Personal Portrait,N/A,,mdowe1,1989,English,Tropical Printers,Roseau,Dominica,roseau_dominica,Biography,,n,#,#,#,,,,
mmcwatt,Mark McWatt,A World Of Poetry For CXC,N/A,,mmcwatt1,1994,English,Heinemann,London,England,(london)_england,Fiction (Short Story Collection),,n,#,#,#,191,,,
mmcwatt,Mark McWatt,A World Of Poetry,N/A,,mmcwatt3,2017,English,Hodder Education,London,England,(london)_england,Poetry Collection,,n,#,#,#,224,,,
mmcwatt,Mark McWatt,A World Of Prose,N/A,,mmcwatt4,2017,English,Hodder Education,London,England,(london)_england,Fiction (Short Story Collection),,n,#,#,#,240,,,
mmcwatt,Mark McWatt,Suspended Sentences: Fictions Of Atonement,N/A,,mmcwatt2,2005,English,Peepal Tree Press,Leeds,England,leeds_england,Fiction (Novel),,n,#,#,#,250,,,
mblanchard,Martha Blanchard,The Plum Tree,N/A,,mblanchard1,2015,English,Caribbean Reads Publishing,Basseterre,St. Kitts & Nevis,basseterre_st.¬†kitts_&_nevis,Fiction (Novel),,n,#,#,#,61,,,
mamis,Martin Amis,La Enfermedad del Tiempo,N/A,,mamis1,1988,Spanish,El País,Madrid,Spain,madrid_spain,Fiction (Novel),,n,#,#,#,16,,,
mconde,Maryse Condé,Segu,N/A,,mconde11,1984,English,Ballantine Books,"New York, NY",United States,new_york_ny_united_states,Fiction (Novel),,y,#,#,#,493,-73.9814,40.7636,
mconde,Maryse Condé,The Children of Segu,N/A,,mconde17,1985,English,Ballantine Books,"New York, NY",United States,new_york_ny_united¬†states,Fiction (Novel),,y,#,#,#,462,-73.9814,40.7636,
mconde,Maryse Condé,Rihata,N/A,,mconde8,1981,Finnish,Art House,Helsingissä Hki,Finland,helsingissaãà_hki_finland,Fiction (Novel),,y,#,#,#,230,,,
mconde,Maryse Condé,Victor et les Barricades,N/A,,mconde41,NA,French,Bayard Presse,Paris,France,paris_fr_france,Fiction (Novel),,y,#,#,#,107,,,
mconde,Maryse Condé,La Bruja de Salem,N/A,,mconde24,1986,Spanish,Ediciones B,Barcelona,Spain,bacrcelona_spain,Fiction (Novel),,y,#,#,#,199,,,
mconde,Maryse Condé,Carta al Ciudadano 6.000 Millones,N/A,,mconde36,NA,Spanish,Ediciones B,Barcelona,Spain,bacrcelona_spain,Nonfiction,,y,#,#,#,140,,,
mconde,Maryse Condé,Bouquet de Voix Pour Guy Tirolien,N/A,,mconde30,1990,French,Editions Jasor,Pointe-À-Pitre,Guadeloupe,pointe_√ä_pitre_guadeloupe,Nonfiction,,y,#,#,#,222,,,
mconde,Maryse Condé,Une Saison à Rihata,N/A,,mconde7,1981,French,Éditions Robert Laffont,Paris,France,paris_fr_france,Fiction (Novel),,y,#,#,#,214,,,
mconde,Maryse Condé,Ségou: la Terre en Miettes,N/A,,mconde20,1985,French,Éditions Robert Laffont,Paris,France,paris_fr_france,Fiction (Novel),,y,#,#,#,601,,,
mconde,Maryse Condé,Les Murailles de Terre,N/A,,mconde12,1984,French,France Loisirs,Paris,France,paris_fr_france,Fiction (Novel),,y,#,#,#,487,,,
mconde,Maryse Condé,La Terre en Miettes,N/A,,mconde21,1985,French,France Loisirs,Paris,France,paris_fr_france,Fiction (Novel),,y,#,#,#,426,,,
mconde,Maryse Condé,Haïti Chérie,N/A,,mconde40,NA,French,Gyldendal,Oslo,Norway,oslo_norway,Fiction (Novel),,y,#,#,#,69,,,
mconde,Maryse Condé,"Cahier D'un Retour au Pays Natal, Césaire: Analyse Critique",N/A,,mconde4,1978,French,Hatier,Paris,France,paris_fr_france,Nonfiction,,y,#,#,#,79,,,
mconde,Maryse Condé,Pays Mele: Suivi de Nanna-ya,N/A,,mconde18,1985,French,Hatier,Paris,France,paris_fr_france,Fiction (Novel),,y,#,#,#,123,,,
mconde,Maryse Condé,A Season in Rihata,N/A,,mconde6,1981,English,Heinemann,Oxford,England,oxfordshire_england,Fiction (Novel),,y,#,#,#,192,,,
mconde,Maryse Condé,De Open Plek Over Franstalige Literatuur uit de Antillen,N/A,,mconde9,1984,Dutch,In de Knipscheer,Haarlem,Netherlands,"Haarlem, Netherlands",Nonfiction,,y,#,#,#,158,,,
mconde,Maryse Condé,De Aarden Wallen,N/A,,mconde10,1984,Dutch,In de Knipscheer,Haarlem,Netherlands,"Haarlem, Netherlands",Fiction (Novel),,y,#,#,#,654,,,
mconde,Maryse Condé,Tituba de Zwarte Heks van Salem,N/A,,mconde22,1986,Dutch,In de Knipscheer,Amsterdam,Netherlands,"Amsterdam, Netherlands",Fiction (Novel),,y,#,#,#,246,,,
mconde,Maryse Condé,Segu die Mauern aus Lehm,N/A,,mconde13,1984,German,Kiepenheuer und Witsch,Köln,Germany,k√∂ln_germany,Fiction (Novel),,y,#,#,#,692,,,
mconde,Maryse Condé,La civilisation du bossale: Reflexions sur la littérature orale de la Guadeloupe et de la Martinique,N/A,,mconde3,1978,French,L'Harmattan,Paris,France,paris_fr_france,Fiction (Novel),,y,#,#,#,70,,,
mconde,Maryse Condé,La Parole des Femmes: Essai sur des Romancières des Antilles de Langue Française,N/A,,mconde5,1979,French,L'Harmattan,Paris,France,paris_fr_france,Nonfiction,,y,#,#,#,136,,,
mconde,Maryse Condé,Le Muraglie di Terra,N/A,,mconde14,1984,Italian,Lavoro,Roma,Italy,roma_italy,Fiction (Novel),,y,#,#,#,573,,,
mconde,Maryse Condé,Heremakhonon,N/A,,mconde2,1976,English,Lynne Rienner Publishers,"Boulder, CO",United States,boulder_co_united¬†states,Fiction (Novel),,y,#,#,#,168,,,
mconde,Maryse Condé,"Moi, Tituba, Sorcière Noire de Salem",N/A,,mconde23,1986,French,Mercure de France,Paris,France,paris_fr_france,Fiction (Novel),,y,#,#,#,277,,,
mconde,Maryse Condé,Pension Les Alizés: Pièce En Cinq Tableaux,N/A,,mconde27,1988,French,Mercure de France,Paris,France,paris_fr_france,Drama,,n,#,#,#,144,,,
mconde,Maryse Condé,Traversee de la Mangrove,N/A,,mconde29,1989,French,Mercure de France,Paris,France,paris_fr_france,Fiction (Novel),,y,#,#,#,272,,,
mconde,Maryse Condé,"Ich, Tituba, die Schwarze Hexe von Salem Roman",N/A,,mconde25,1986,German,München Knaur,München,Germany,munchen_germany,Fiction (Novel),,y,#,#,#,283,,,
mconde,Maryse Condé,De Verkruimelde Aarde,N/A,,mconde19,1985,Dutch,Muntinga,Amsterdam,Netherlands,"Amsterdam, Netherlands",Fiction (Novel),,y,#,#,#,550,,,
mconde,Maryse Condé,Tod auf Guadeloupe,N/A,,mconde35,NA,German,Neues Leben,Berlin Verl,Germany,berlin_verl_germany,Fiction (Novel),,y,#,#,#,31,,,
mconde,Maryse Condé,Crossing the Mangrove,N/A,,mconde28,1989,English,Penguin Books,London,England,(london)_england,Fiction (Novel),,y,#,#,#,192,,,
mconde,Maryse Condé,Segu: Zidovje Iz Blata : Roman,N/A,,mconde16,1984,Slovenian,Pomurska zalozba,Murska Sobota,Slovenia,murska_sobota_slovenia,Fiction (Novel),,y,#,#,#,638,,,
mconde,Maryse Condé,Guadeloupe,N/A,,mconde37,NA,French,Richer Publishing Ltd,Paris,France,paris_fr_france,Fiction (Novel),,y,#,#,#,126,,,
mconde,Maryse Condé,Hérémakhonon,N/A,,mconde1,1976,French,Seghers,Paris,France,paris_france,Fiction (Novel),,y,#,#,#,243,,,
mconde,Maryse Condé,La Vie Scélérate. Roman,N/A,,mconde26,1987,French,Seghers,Paris,France,paris_fr_france,Fiction (Novel),,y,#,#,#,333,,,
mconde,Maryse Condé,Windward Heights,N/A,,mconde31,1995,English,Soho Press,Manhattan,United States,manhattan_ny_united_states,Fiction (Novel),,y,#,#,#,384,,,
mconde,Maryse Condé,Segu Murer av Leire,N/A,,mconde15,1984,Norwegian,Tiden,Oslo,Norway,oslo_norway,Fiction (Novel),,y,#,#,#,539,,,
mconde,Maryse Condé,The Belle Créole,N/A,,mconde32,2001,English,University of Virginia Press,"Charlottesville, VA",United States,charlottesville_va_united¬†states,Fiction (Novel),,y,#,#,#,212,,,
mconde,Maryse Condé,We Are Your Sisters: Black Women in the Nineteenth Century,N/A,,mconde38,NA,English,W. W. Norton,"New York, NY",United States,new_york_ny_united_states,Nonfiction,,y,#,#,#,535,,,
mconde,Maryse Condé,Waiting for the Waters to Rise,N/A,,mconde33,2010,English,World Editions,"New York, NY",United States,new_york_ny_united¬†states,Fiction (Novel),,y,#,#,#,282,,,
mconde,Maryse Condé,The Wondrous and Tragic Life of Ivan and Ivana,N/A,,mconde34,2017,English,World Editions,"New York, NY",United States,new_york_ny_united_states,Fiction (Novel),,y,#,#,#,266,,,
mconde,Maryse Condé,Women in Nigeria Today,N/A,,mconde39,NA,English,Zed Books,London,England,london_ldn_england,Nonfiction,,y,#,#,#,257,,,
mjchapman,Matthew James Chapman,"Barbadoes, and Other Poems",N/A,,mjchapman1,1833,English,James Fraser,London,England,london_england,Poetry Collection,,n,#,#,#,210,,,
mjchapman,Matthew James Chapman,"Jephtha's daughter, a dramatic poem (1834)",N/A,,mjchapman2,2010,English,"Kessinger Publishing, LLC","Whitefish, MT",United States,,Poem,,n,#,#,#,130,,,
mheurtelou,Maude Heurtelou,Anayiz Ap Aprann: Ljyèn,N/A,,mheurtelou1,1990,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,24,,,
mheurtelou,Maude Heurtelou,Dyabet: Tout Sa You Moun Ki Fè Dyabèt Te Dwe Konnen,N/A,,mheurtelou2,1992,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Nonfiction,,n,#,#,#,65,,,
mheurtelou,Maude Heurtelou,Istwa Chat Ak Sourit,N/A,,mheurtelou3,1993,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,20,,,
mheurtelou,Maude Heurtelou,Anayiz Gen Lapenn,N/A,,mheurtelou4,1993,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,16,,,
mheurtelou,Maude Heurtelou,Anayiz Ap Aprann: Istwa Ayiti,N/A,,mheurtelou5,1993,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,32,,,
mheurtelou,Maude Heurtelou,Lafami Bonplezi,N/A,,mheurtelou6,1994,French,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,282,,,
mheurtelou,Maude Heurtelou,Sezisman: Pou Lafami Bonplezi,N/A,,mheurtelou7,1996,English,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,y,#,#,#,206,,,
mheurtelou,Maude Heurtelou,Sezisman!: Pou Lafanmi Bonplezi,N/A,,mheurtelou8,1997,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,206,,,
mheurtelou,Maude Heurtelou,Reversals,N/A,,mheurtelou9,1998,English,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,y,#,#,#,218,,,
mheurtelou,Maude Heurtelou,The Bonplezi Family: The Adventures Of A Haitian Family In North America,N/A,,mheurtelou10,1998,English,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,y,#,#,#,230,,,
mheurtelou,Maude Heurtelou,The Story Of The Cat And The Mouse,N/A,,mheurtelou11,1999,English,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,20,,,
mheurtelou,Maude Heurtelou,Discovery,N/A,,mheurtelou12,1999,English,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,144,,,
mheurtelou,Maude Heurtelou,Insects,N/A,,mheurtelou13,1999,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,8,,,
mheurtelou,Maude Heurtelou,Colors,N/A,,mheurtelou14,1999,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,12,,,
mheurtelou,Maude Heurtelou,Shapes,N/A,,mheurtelou15,1999,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,12,,,
mheurtelou,Maude Heurtelou,Seziman!: Pou Lafami Bonplezi,N/A,,mheurtelou16,1999,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,238,,,
mheurtelou,Maude Heurtelou,Mwen Rele Nadine,N/A,,mheurtelou17,2001,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,16,,,
mheurtelou,Maude Heurtelou,Twa Zammi,N/A,,mheurtelou18,2001,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,23,,,
mheurtelou,Maude Heurtelou,Mwen Pito Mango,N/A,,mheurtelou19,2001,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,16,,,
mheurtelou,Maude Heurtelou,Pwezi Timoun,N/A,,mheurtelou20,2001,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Poetry Collection,,n,#,#,#,106,,,
mheurtelou,Maude Heurtelou,Mwen Pito Fwi,N/A,,mheurtelou21,2001,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,,#,#,#,13,,,
mheurtelou,Maude Heurtelou,Pitit Lyon,N/A,,mheurtelou22,2004,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,24,,,
mheurtelou,Maude Heurtelou,Sandra: Cinderella In Haiti,N/A,,mheurtelou23,2004,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,24,,,
mheurtelou,Maude Heurtelou,Eske M Kapab: Istwa Ti Zwazo Jenn Nan,N/A,,mheurtelou24,2012,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,NA,,,
mheurtelou,Maude Heurtelou,Wi Ou Kapab: Istwa Ti Zwazo Jenn Nan,N/A,,mheurtelou25,2012,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,NA,,,
mheurtelou,Maude Heurtelou,Eske Nou Ka Antann Nou?,N/A,,mheurtelou26,2012,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,30,,,
mheurtelou,Maude Heurtelou,Ann Antann Nou,N/A,,mheurtelou27,2012,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,32,,,
mheurtelou,Maude Heurtelou,Konte Sou Mwen,N/A,,mheurtelou28,2012,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,24,,,
mheurtelou,Maude Heurtelou,Alix Se Fawouch,N/A,,mheurtelou29,2012,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,32,,,
mheurtelou,Maude Heurtelou,Vakans An Ayiti,N/A,,mheurtelou30,2013,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,12,,,
mheurtelou,Maude Heurtelou,Fanmi Mwen: Tankou Lakansyèl,N/A,,mheurtelou31,2013,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,10,,,
mheurtelou,Maude Heurtelou,Yon Vye Moso Chabon,N/A,,mheurtelou32,2013,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,,#,#,#,24,,,
mheurtelou,Maude Heurtelou,Mwen Reve,N/A,,mheurtelou33,2013,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,12,,,
mheurtelou,Maude Heurtelou,Neglijans Den Konsekans!,N/A,,mheurtelou34,2013,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,NA,,,
mheurtelou,Maude Heurtelou,Kare,N/A,,mheurtelou35,2014,English,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,24,,,
mheurtelou,Maude Heurtelou,Twa,N/A,,mheurtelou36,2014,English,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,24,,,
mheurtelou,Maude Heurtelou,Kib,N/A,,mheurtelou37,2014,English,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,24,,,
mheurtelou,Maude Heurtelou,"Seconds, Minutes And Hours",N/A,,mheurtelou38,2014,English,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,24,,,
